feature,route,page,page_file,screen_level,archetype,body_grade,issue_priority,layout_status,surface_status,controls_status,state_status,financial_safety_status,responsive_status,copy_boundary_status,shared_component_count,custom_body_count,fixed_size_count,local_font_count,source_file_count,primary_issue,recommended_action,test_scope,source_files
earn_savings,AppRoutePaths.earnSavingsRedeemPos001,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L3_transactionFlow,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_savings --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_savings,AppRoutePaths.earnSavingsRiskAssessment,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L3_transactionFlow,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_savings --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_savings,AppRoutePaths.earnSavingsSmartSuggestions,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_savings --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_savings,AppRoutePaths.earnSavingsWhatIf,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_savings --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earn,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L1_productModuleHub,rootModule,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earnAdvancedOrders,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earnAnalytics,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_utilityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earnApiDocumentation,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earnAuditReports,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_utilityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earnAutoCompound,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earnCalendar,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_utilityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earnCommunityGovernance,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earnContingencyPlan,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earnCustody,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earnDashboard,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_sectionHub,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earnDataExport,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earnDeveloperConsole,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earnEmergencyActions,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earnFAQ,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_utilityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earnForum,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earnGuide,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_utilityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earnHistory,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_utilityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earnInstitutional,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earnInsurance,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earnInsuranceFundTransparency,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earnLiquidStaking,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earnMultiChain,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earnNotifications,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L1_utilityHub,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earnProofOfReserves,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earnProposals,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earnRecommendations,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earnRegulatoryFramework,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earnRiskDashboard,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_sectionHub,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earnRiskScoreCalculator,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_utilityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earnSlashingHistory,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_utilityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earnSocialFeed,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earnStaking,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earnStakingRiskAssessment,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L3_transactionFlow,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earnStakingRiskDisclosure,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_utilityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earnStakingTaxGuide,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_utilityDetail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earnStakingTerms,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L2_detail,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
earn_staking,AppRoutePaths.earnStakingWithdrawalPolicy,VitTabletUtilityPage,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,L3_transactionFlow,detail,A,P3,pass,pass,pass,pass,not_applicable,pass,pass,19,0,0,0,1,none,No body refactor required; keep visual smoke coverage when touched.,flutter test test/features/earn_staking --reporter=compact,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart
